pozo_id,operador,area,ventana,mes,petroleo_bbl,gas_mm3,agua_bbl,petroleo_bbl_d
VM-071,YPF,La Amarga Chica,Petroleo negro,2025-12,7092.0,1.015,3577.0,233.3
VM-071,YPF,La Amarga Chica,Petroleo negro,2026-01,6348.0,0.908,1691.0,208.8
VM-071,YPF,La Amarga Chica,Petroleo negro,2026-02,6870.0,0.983,4477.0,226.0
VM-071,YPF,La Amarga Chica,Petroleo negro,2026-03,6247.0,0.894,1990.0,205.5
VM-071,YPF,La Amarga Chica,Petroleo negro,2026-04,6308.0,0.903,4471.0,207.5
VM-071,YPF,La Amarga Chica,Petroleo negro,2026-05,5709.0,0.817,3375.0,187.8
VM-071,YPF,La Amarga Chica,Petroleo negro,2026-06,5710.0,0.817,2019.0,187.8
VM-071,YPF,La Amarga Chica,Petroleo negro,2026-07,5748.0,0.823,1714.0,189.1
VM-071,YPF,La Amarga Chica,Petroleo negro,2026-08,5854.0,0.838,1508.0,192.6
VM-072,Pan American Energy,Bandurria Sur,Petroleo negro,2025-07,27646.0,3.956,16615.0,909.4
VM-072,Pan American Energy,Bandurria Sur,Petroleo negro,2025-08,25641.0,3.669,13641.0,843.5
VM-072,Pan American Energy,Bandurria Sur,Petroleo negro,2025-09,20864.0,2.986,14294.0,686.3
VM-072,Pan American Energy,Bandurria Sur,Petroleo negro,2025-10,21195.0,3.033,4622.0,697.2
VM-072,Pan American Energy,Bandurria Sur,Petroleo negro,2025-11,19343.0,2.768,11081.0,636.3
VM-072,Pan American Energy,Bandurria Sur,Petroleo negro,2025-12,17088.0,2.445,7399.0,562.1
VM-072,Pan American Energy,Bandurria Sur,Petroleo negro,2026-01,14903.0,2.133,8350.0,490.2
VM-072,Pan American Energy,Bandurria Sur,Petroleo negro,2026-02,15378.0,2.201,3299.0,505.9
VM-072,Pan American Energy,Bandurria Sur,Petroleo negro,2026-03,13779.0,1.972,8027.0,453.3
VM-072,Pan American Energy,Bandurria Sur,Petroleo negro,2026-04,13621.0,1.949,2847.0,448.1
VM-072,Pan American Energy,Bandurria Sur,Petroleo negro,2026-05,11928.0,1.707,3294.0,392.4
VM-072,Pan American Energy,Bandurria Sur,Petroleo negro,2026-06,11204.0,1.603,8340.0,368.6
VM-072,Pan American Energy,Bandurria Sur,Petroleo negro,2026-07,10443.0,1.494,4339.0,343.5
VM-072,Pan American Energy,Bandurria Sur,Petroleo negro,2026-08,10882.0,1.557,7070.0,358.0
VM-073,Pluspetrol,Bandurria Sur,Petroleo negro,2024-07,26834.0,3.84,7361.0,882.7
VM-073,Pluspetrol,Bandurria Sur,Petroleo negro,2024-08,21554.0,3.084,7180.0,709.0
VM-073,Pluspetrol,Bandurria Sur,Petroleo negro,2024-09,20887.0,2.989,12696.0,687.1
VM-073,Pluspetrol,Bandurria Sur,Petroleo negro,2024-10,18158.0,2.598,10472.0,597.3
VM-073,Pluspetrol,Bandurria Sur,Petroleo negro,2024-11,17025.0,2.436,13238.0,560.0
VM-073,Pluspetrol,Bandurria Sur,Petroleo negro,2024-12,16568.0,2.371,4702.0,545.0
VM-073,Pluspetrol,Bandurria Sur,Petroleo negro,2025-01,16039.0,2.295,7961.0,527.6
VM-073,Pluspetrol,Bandurria Sur,Petroleo negro,2025-02,14886.0,2.13,7821.0,489.7
VM-073,Pluspetrol,Bandurria Sur,Petroleo negro,2025-03,14199.0,2.032,5237.0,467.1
VM-073,Pluspetrol,Bandurria Sur,Petroleo negro,2025-04,13531.0,1.936,2852.0,445.1
VM-073,Pluspetrol,Bandurria Sur,Petroleo negro,2025-05,11792.0,1.687,3471.0,387.9
VM-073,Pluspetrol,Bandurria Sur,Petroleo negro,2025-06,12144.0,1.738,2571.0,399.5
VM-073,Pluspetrol,Bandurria Sur,Petroleo negro,2025-07,10478.0,1.499,4537.0,344.7
VM-073,Pluspetrol,Bandurria Sur,Petroleo negro,2025-08,9667.0,1.383,7259.0,318.0
VM-073,Pluspetrol,Bandurria Sur,Petroleo negro,2025-09,10174.0,1.456,5320.0,334.7
VM-073,Pluspetrol,Bandurria Sur,Petroleo negro,2025-10,9244.0,1.323,2926.0,304.1
VM-073,Pluspetrol,Bandurria Sur,Petroleo negro,2025-11,8545.0,1.223,3792.0,281.1
VM-073,Pluspetrol,Bandurria Sur,Petroleo negro,2025-12,8732.0,1.25,6219.0,287.2
VM-073,Pluspetrol,Bandurria Sur,Petroleo negro,2026-01,7956.0,1.139,5710.0,261.7
VM-073,Pluspetrol,Bandurria Sur,Petroleo negro,2026-02,8114.0,1.161,2399.0,266.9
VM-073,Pluspetrol,Bandurria Sur,Petroleo negro,2026-03,7138.0,1.021,1533.0,234.8
VM-073,Pluspetrol,Bandurria Sur,Petroleo negro,2026-04,7841.0,1.122,2723.0,257.9
VM-073,Pluspetrol,Bandurria Sur,Petroleo negro,2026-05,6672.0,0.955,3973.0,219.5
VM-073,Pluspetrol,Bandurria Sur,Petroleo negro,2026-06,6647.0,0.951,5093.0,218.6
VM-073,Pluspetrol,Bandurria Sur,Petroleo negro,2026-07,6787.0,0.971,4969.0,223.3
VM-073,Pluspetrol,Bandurria Sur,Petroleo negro,2026-08,6557.0,0.938,4193.0,215.7
VM-074,Pluspetrol,Loma Campana,Petroleo negro,2026-02,26909.0,3.851,12239.0,885.2
VM-074,Pluspetrol,Loma Campana,Petroleo negro,2026-03,24877.0,3.56,7700.0,818.3
VM-074,Pluspetrol,Loma Campana,Petroleo negro,2026-04,20252.0,2.898,15121.0,666.2
VM-074,Pluspetrol,Loma Campana,Petroleo negro,2026-05,19368.0,2.772,10370.0,637.1
VM-074,Pluspetrol,Loma Campana,Petroleo negro,2026-06,17899.0,2.561,11572.0,588.8
VM-074,Pluspetrol,Loma Campana,Petroleo negro,2026-07,17556.0,2.512,5444.0,577.5
VM-074,Pluspetrol,Loma Campana,Petroleo negro,2026-08,16433.0,2.352,6418.0,540.6
VM-075,Total Austral,La Amarga Chica,Petroleo negro,2026-07,28332.0,4.054,13881.0,932.0
VM-075,Total Austral,La Amarga Chica,Petroleo negro,2026-08,26272.0,3.759,11839.0,864.2
VM-076,YPF,Rincon La Ceniza,Petroleo volatil,2024-01,42242.0,12.761,32299.0,1389.5
VM-076,YPF,Rincon La Ceniza,Petroleo volatil,2024-02,36302.0,10.967,25030.0,1194.1
VM-076,YPF,Rincon La Ceniza,Petroleo volatil,2024-03,34112.0,10.305,11500.0,1122.1
VM-076,YPF,Rincon La Ceniza,Petroleo volatil,2024-04,29249.0,8.836,21668.0,962.1
VM-076,YPF,Rincon La Ceniza,Petroleo volatil,2024-05,28017.0,8.464,19839.0,921.6
VM-076,YPF,Rincon La Ceniza,Petroleo volatil,2024-06,25345.0,7.657,10838.0,833.7
VM-076,YPF,Rincon La Ceniza,Petroleo volatil,2024-07,24169.0,7.301,9841.0,795.0
VM-076,YPF,Rincon La Ceniza,Petroleo volatil,2024-08,21969.0,6.637,7171.0,722.7
VM-076,YPF,Rincon La Ceniza,Petroleo volatil,2024-09,20110.0,6.075,9436.0,661.5
VM-076,YPF,Rincon La Ceniza,Petroleo volatil,2024-10,18184.0,5.493,4746.0,598.2
VM-076,YPF,Rincon La Ceniza,Petroleo volatil,2024-11,19164.0,5.789,15169.0,630.4
VM-076,YPF,Rincon La Ceniza,Petroleo volatil,2024-12,16434.0,4.965,6897.0,540.6
VM-076,YPF,Rincon La Ceniza,Petroleo volatil,2025-01,16813.0,5.079,4806.0,553.1
VM-076,YPF,Rincon La Ceniza,Petroleo volatil,2025-02,14704.0,4.442,10935.0,483.7
VM-076,YPF,Rincon La Ceniza,Petroleo volatil,2025-03,14507.0,4.383,11222.0,477.2
VM-076,YPF,Rincon La Ceniza,Petroleo volatil,2025-04,14374.0,4.342,7938.0,472.8
VM-076,YPF,Rincon La Ceniza,Petroleo volatil,2025-05,13831.0,4.178,6976.0,455.0
VM-076,YPF,Rincon La Ceniza,Petroleo volatil,2025-06,12793.0,3.865,7367.0,420.8
VM-076,YPF,Rincon La Ceniza,Petroleo volatil,2025-07,12622.0,3.813,8952.0,415.2
VM-076,YPF,Rincon La Ceniza,Petroleo volatil,2025-08,11912.0,3.599,3759.0,391.8
VM-076,YPF,Rincon La Ceniza,Petroleo volatil,2025-09,12449.0,3.761,6493.0,409.5
VM-076,YPF,Rincon La Ceniza,Petroleo volatil,2025-10,11021.0,3.329,7347.0,362.5
VM-076,YPF,Rincon La Ceniza,Petroleo volatil,2025-11,10756.0,3.249,6792.0,353.8
VM-076,YPF,Rincon La Ceniza,Petroleo volatil,2025-12,10976.0,3.316,4120.0,361.1
VM-076,YPF,Rincon La Ceniza,Petroleo volatil,2026-01,10625.0,3.21,5243.0,349.5
VM-076,YPF,Rincon La Ceniza,Petroleo volatil,2026-02,9447.0,2.854,7434.0,310.8
VM-076,YPF,Rincon La Ceniza,Petroleo volatil,2026-03,9498.0,2.869,4088.0,312.4
VM-076,YPF,Rincon La Ceniza,Petroleo volatil,2026-04,10065.0,3.041,6181.0,331.1
VM-076,YPF,Rincon La Ceniza,Petroleo volatil,2026-05,8871.0,2.68,5189.0,291.8
VM-076,YPF,Rincon La Ceniza,Petroleo volatil,2026-06,8452.0,2.553,5487.0,278.0
VM-076,YPF,Rincon La Ceniza,Petroleo volatil,2026-07,8958.0,2.706,5353.0,294.7
VM-076,YPF,Rincon La Ceniza,Petroleo volatil,2026-08,8693.0,2.626,3585.0,285.9
VM-077,Pan American Energy,La Amarga Chica,Petroleo negro,2026-03,42370.0,6.063,20165.0,1393.7
VM-077,Pan American Energy,La Amarga Chica,Petroleo negro,2026-04,37925.0,5.427,8382.0,1247.5
VM-077,Pan American Energy,La Amarga Chica,Petroleo negro,2026-05,31789.0,4.549,9336.0,1045.7
VM-077,Pan American Energy,La Amarga Chica,Petroleo negro,2026-06,29870.0,4.274,17106.0,982.6
VM-077,Pan American Energy,La Amarga Chica,Petroleo negro,2026-07,26240.0,3.755,20144.0,863.2
VM-077,Pan American Energy,La Amarga Chica,Petroleo negro,2026-08,24749.0,3.542,5157.0,814.1
VM-078,Tecpetrol,El Trapial,Petroleo volatil,2026-01,40239.0,12.156,10749.0,1323.7
VM-078,Tecpetrol,El Trapial,Petroleo volatil,2026-02,32285.0,9.753,12058.0,1062.0
VM-078,Tecpetrol,El Trapial,Petroleo volatil,2026-03,30946.0,9.349,10660.0,1017.9
VM-078,Tecpetrol,El Trapial,Petroleo volatil,2026-04,27463.0,8.297,7660.0,903.4
VM-078,Tecpetrol,El Trapial,Petroleo volatil,2026-05,25135.0,7.593,17032.0,826.8
VM-078,Tecpetrol,El Trapial,Petroleo volatil,2026-06,22912.0,6.922,12580.0,753.7
VM-078,Tecpetrol,El Trapial,Petroleo volatil,2026-07,20834.0,6.294,5725.0,685.3
VM-078,Tecpetrol,El Trapial,Petroleo volatil,2026-08,19621.0,5.928,4315.0,645.4
VM-079,Vista Energy,La Amarga Chica,Petroleo negro,2026-03,57031.0,8.161,35538.0,1876.0
VM-079,Vista Energy,La Amarga Chica,Petroleo negro,2026-04,50814.0,7.271,17041.0,1671.5
VM-079,Vista Energy,La Amarga Chica,Petroleo negro,2026-05,45604.0,6.526,31544.0,1500.1
VM-079,Vista Energy,La Amarga Chica,Petroleo negro,2026-06,41442.0,5.93,16531.0,1363.2
VM-079,Vista Energy,La Amarga Chica,Petroleo negro,2026-07,40931.0,5.857,14307.0,1346.4
VM-079,Vista Energy,La Amarga Chica,Petroleo negro,2026-08,39498.0,5.652,11996.0,1299.3
VM-080,Vista Energy,Aguada Federal,Gas y condensado,2025-10,11379.0,12.665,5190.0,374.3
VM-080,Vista Energy,Aguada Federal,Gas y condensado,2025-11,10623.0,11.823,5754.0,349.4
VM-080,Vista Energy,Aguada Federal,Gas y condensado,2025-12,9063.0,10.087,6056.0,298.1
VM-080,Vista Energy,Aguada Federal,Gas y condensado,2026-01,8675.0,9.655,4273.0,285.3
VM-080,Vista Energy,Aguada Federal,Gas y condensado,2026-02,7777.0,8.656,5310.0,255.8
VM-080,Vista Energy,Aguada Federal,Gas y condensado,2026-03,6449.0,7.177,1833.0,212.1
VM-080,Vista Energy,Aguada Federal,Gas y condensado,2026-04,5852.0,6.513,1473.0,192.5
VM-080,Vista Energy,Aguada Federal,Gas y condensado,2026-05,5893.0,6.559,2528.0,193.8
VM-080,Vista Energy,Aguada Federal,Gas y condensado,2026-06,4981.0,5.544,2637.0,163.8
VM-080,Vista Energy,Aguada Federal,Gas y condensado,2026-07,4732.0,5.267,1082.0,155.7
VM-080,Vista Energy,Aguada Federal,Gas y condensado,2026-08,4489.0,4.996,3123.0,147.7
VM-081,YPF,Rincon La Ceniza,Petroleo volatil,2024-03,38402.0,11.601,30390.0,1263.2
VM-081,YPF,Rincon La Ceniza,Petroleo volatil,2024-04,32372.0,9.779,25182.0,1064.9
VM-081,YPF,Rincon La Ceniza,Petroleo volatil,2024-05,28350.0,8.564,13999.0,932.6
VM-081,YPF,Rincon La Ceniza,Petroleo volatil,2024-06,26843.0,8.109,12754.0,883.0
VM-081,YPF,Rincon La Ceniza,Petroleo volatil,2024-07,22529.0,6.806,14106.0,741.1
VM-081,YPF,Rincon La Ceniza,Petroleo volatil,2024-08,22982.0,6.943,9511.0,756.0
VM-081,YPF,Rincon La Ceniza,Petroleo volatil,2024-09,19873.0,6.003,7659.0,653.7
VM-081,YPF,Rincon La Ceniza,Petroleo volatil,2024-10,19234.0,5.81,9528.0,632.7
VM-081,YPF,Rincon La Ceniza,Petroleo volatil,2024-11,16891.0,5.103,12484.0,555.6
VM-081,YPF,Rincon La Ceniza,Petroleo volatil,2024-12,15398.0,4.652,10793.0,506.5
VM-081,YPF,Rincon La Ceniza,Petroleo volatil,2025-01,16407.0,4.957,4211.0,539.7
VM-081,YPF,Rincon La Ceniza,Petroleo volatil,2025-02,13802.0,4.169,8117.0,454.0
VM-081,YPF,Rincon La Ceniza,Petroleo volatil,2025-03,14244.0,4.303,4323.0,468.5
VM-081,YPF,Rincon La Ceniza,Petroleo volatil,2025-04,13302.0,4.019,3428.0,437.6
VM-081,YPF,Rincon La Ceniza,Petroleo volatil,2025-05,12684.0,3.832,6534.0,417.2
VM-081,YPF,Rincon La Ceniza,Petroleo volatil,2025-06,12983.0,3.922,5518.0,427.1
VM-081,YPF,Rincon La Ceniza,Petroleo volatil,2025-07,11249.0,3.398,8671.0,370.0
VM-081,YPF,Rincon La Ceniza,Petroleo volatil,2025-08,11582.0,3.499,3253.0,381.0
VM-081,YPF,Rincon La Ceniza,Petroleo volatil,2025-09,10275.0,3.104,4404.0,338.0
VM-081,YPF,Rincon La Ceniza,Petroleo volatil,2025-10,10185.0,3.077,4279.0,335.0
VM-081,YPF,Rincon La Ceniza,Petroleo volatil,2025-11,9885.0,2.986,7389.0,325.2
VM-081,YPF,Rincon La Ceniza,Petroleo volatil,2025-12,10312.0,3.115,6212.0,339.2
VM-081,YPF,Rincon La Ceniza,Petroleo volatil,2026-01,9023.0,2.726,6090.0,296.8
VM-081,YPF,Rincon La Ceniza,Petroleo volatil,2026-02,9151.0,2.765,6600.0,301.0
VM-081,YPF,Rincon La Ceniza,Petroleo volatil,2026-03,8448.0,2.552,2430.0,277.9
VM-081,YPF,Rincon La Ceniza,Petroleo volatil,2026-04,8307.0,2.51,5728.0,273.3
VM-081,YPF,Rincon La Ceniza,Petroleo volatil,2026-05,9064.0,2.738,5870.0,298.2
VM-081,YPF,Rincon La Ceniza,Petroleo volatil,2026-06,8074.0,2.439,1865.0,265.6
VM-081,YPF,Rincon La Ceniza,Petroleo volatil,2026-07,8610.0,2.601,2604.0,283.2
VM-081,YPF,Rincon La Ceniza,Petroleo volatil,2026-08,8226.0,2.485,3973.0,270.6
VM-082,Vista Energy,Aguada Pichana,Gas y condensado,2024-01,7250.0,8.069,3234.0,238.5
VM-082,Vista Energy,Aguada Pichana,Gas y condensado,2024-02,6141.0,6.835,1658.0,202.0
VM-082,Vista Energy,Aguada Pichana,Gas y condensado,2024-03,6113.0,6.804,2884.0,201.1
VM-082,Vista Energy,Aguada Pichana,Gas y condensado,2024-04,5357.0,5.962,2140.0,176.2
VM-082,Vista Energy,Aguada Pichana,Gas y condensado,2024-05,4735.0,5.27,3204.0,155.7
VM-082,Vista Energy,Aguada Pichana,Gas y condensado,2024-06,4426.0,4.926,1944.0,145.6
VM-082,Vista Energy,Aguada Pichana,Gas y condensado,2024-07,3967.0,4.415,3141.0,130.5
VM-082,Vista Energy,Aguada Pichana,Gas y condensado,2024-08,3446.0,3.835,1520.0,113.4
VM-082,Vista Energy,Aguada Pichana,Gas y condensado,2024-09,3248.0,3.615,854.0,106.8
VM-082,Vista Energy,Aguada Pichana,Gas y condensado,2024-10,2996.0,3.334,1975.0,98.5
VM-082,Vista Energy,Aguada Pichana,Gas y condensado,2024-11,2974.0,3.31,1575.0,97.8
VM-082,Vista Energy,Aguada Pichana,Gas y condensado,2024-12,2733.0,3.042,1194.0,89.9
VM-082,Vista Energy,Aguada Pichana,Gas y condensado,2025-01,2631.0,2.928,1835.0,86.6
VM-082,Vista Energy,Aguada Pichana,Gas y condensado,2025-02,2360.0,2.627,726.0,77.6
VM-082,Vista Energy,Aguada Pichana,Gas y condensado,2025-03,2262.0,2.517,1084.0,74.4
VM-082,Vista Energy,Aguada Pichana,Gas y condensado,2025-04,2245.0,2.498,1365.0,73.8
VM-082,Vista Energy,Aguada Pichana,Gas y condensado,2025-05,2289.0,2.548,1717.0,75.3
VM-082,Vista Energy,Aguada Pichana,Gas y condensado,2025-06,1968.0,2.191,875.0,64.7
VM-082,Vista Energy,Aguada Pichana,Gas y condensado,2025-07,1959.0,2.181,1322.0,64.5
VM-082,Vista Energy,Aguada Pichana,Gas y condensado,2025-08,1870.0,2.081,553.0,61.5
VM-082,Vista Energy,Aguada Pichana,Gas y condensado,2025-09,1676.0,1.865,677.0,55.1
VM-082,Vista Energy,Aguada Pichana,Gas y condensado,2025-10,1742.0,1.939,536.0,57.3
VM-082,Vista Energy,Aguada Pichana,Gas y condensado,2025-11,1638.0,1.824,705.0,53.9
VM-082,Vista Energy,Aguada Pichana,Gas y condensado,2025-12,1689.0,1.879,1047.0,55.5
VM-082,Vista Energy,Aguada Pichana,Gas y condensado,2026-01,1630.0,1.814,833.0,53.6
VM-082,Vista Energy,Aguada Pichana,Gas y condensado,2026-02,1472.0,1.638,1157.0,48.4
VM-082,Vista Energy,Aguada Pichana,Gas y condensado,2026-03,1404.0,1.563,747.0,46.2
VM-082,Vista Energy,Aguada Pichana,Gas y condensado,2026-04,1283.0,1.428,387.0,42.2
VM-082,Vista Energy,Aguada Pichana,Gas y condensado,2026-05,1290.0,1.435,447.0,42.4
VM-082,Vista Energy,Aguada Pichana,Gas y condensado,2026-06,1275.0,1.419,935.0,41.9
VM-082,Vista Energy,Aguada Pichana,Gas y condensado,2026-07,1196.0,1.331,273.0,39.3
VM-082,Vista Energy,Aguada Pichana,Gas y condensado,2026-08,1219.0,1.357,510.0,40.1
VM-083,Shell,Aguada Pichana,Gas y condensado,2026-01,8057.0,8.968,5286.0,265.0
VM-083,Shell,Aguada Pichana,Gas y condensado,2026-02,8192.0,9.118,5302.0,269.5
VM-083,Shell,Aguada Pichana,Gas y condensado,2026-03,7307.0,8.133,4786.0,240.4
VM-083,Shell,Aguada Pichana,Gas y condensado,2026-04,6866.0,7.642,1948.0,225.9
VM-083,Shell,Aguada Pichana,Gas y condensado,2026-05,6267.0,6.975,3891.0,206.1
VM-083,Shell,Aguada Pichana,Gas y condensado,2026-06,5892.0,6.557,4173.0,193.8
VM-083,Shell,Aguada Pichana,Gas y condensado,2026-07,5228.0,5.819,3110.0,172.0
VM-083,Shell,Aguada Pichana,Gas y condensado,2026-08,4710.0,5.243,1888.0,154.9
VM-084,Chevron,Rincon La Ceniza,Petroleo volatil,2026-04,38534.0,11.641,17025.0,1267.6
VM-084,Chevron,Rincon La Ceniza,Petroleo volatil,2026-05,37110.0,11.211,15022.0,1220.7
VM-084,Chevron,Rincon La Ceniza,Petroleo volatil,2026-06,33553.0,10.136,10650.0,1103.7
VM-084,Chevron,Rincon La Ceniza,Petroleo volatil,2026-07,29668.0,8.963,10101.0,975.9
VM-084,Chevron,Rincon La Ceniza,Petroleo volatil,2026-08,27375.0,8.27,18390.0,900.5
VM-085,YPF,Bajada del Palo,Petroleo negro,2025-01,30314.0,4.338,19925.0,997.2
VM-085,YPF,Bajada del Palo,Petroleo negro,2025-02,23898.0,3.42,14607.0,786.1
VM-085,YPF,Bajada del Palo,Petroleo negro,2025-03,21752.0,3.113,10956.0,715.5
VM-085,YPF,Bajada del Palo,Petroleo negro,2025-04,19205.0,2.748,8936.0,631.8
VM-085,YPF,Bajada del Palo,Petroleo negro,2025-05,18867.0,2.7,5067.0,620.6
VM-085,YPF,Bajada del Palo,Petroleo negro,2025-06,17211.0,2.463,12583.0,566.1
VM-085,YPF,Bajada del Palo,Petroleo negro,2025-07,15829.0,2.265,6268.0,520.7
VM-085,YPF,Bajada del Palo,Petroleo negro,2025-08,14115.0,2.02,6751.0,464.3
VM-085,YPF,Bajada del Palo,Petroleo negro,2025-09,13607.0,1.947,8386.0,447.6
VM-085,YPF,Bajada del Palo,Petroleo negro,2025-10,13454.0,1.925,8323.0,442.6
VM-085,YPF,Bajada del Palo,Petroleo negro,2025-11,12759.0,1.826,8600.0,419.7
VM-085,YPF,Bajada del Palo,Petroleo negro,2025-12,12059.0,1.726,4223.0,396.7
VM-085,YPF,Bajada del Palo,Petroleo negro,2026-01,11252.0,1.61,4891.0,370.1
VM-085,YPF,Bajada del Palo,Petroleo negro,2026-02,9998.0,1.431,5775.0,328.9
VM-085,YPF,Bajada del Palo,Petroleo negro,2026-03,9661.0,1.382,5906.0,317.8
VM-085,YPF,Bajada del Palo,Petroleo negro,2026-04,9806.0,1.403,2381.0,322.6
VM-085,YPF,Bajada del Palo,Petroleo negro,2026-05,9271.0,1.327,4895.0,305.0
VM-085,YPF,Bajada del Palo,Petroleo negro,2026-06,8708.0,1.246,6605.0,286.4
VM-085,YPF,Bajada del Palo,Petroleo negro,2026-07,9251.0,1.324,2427.0,304.3
VM-085,YPF,Bajada del Palo,Petroleo negro,2026-08,8660.0,1.239,3954.0,284.9
VM-086,Tecpetrol,Loma Campana,Petroleo negro,2025-08,53042.0,7.59,40428.0,1744.8
VM-086,Tecpetrol,Loma Campana,Petroleo negro,2025-09,44893.0,6.424,26061.0,1476.8
VM-086,Tecpetrol,Loma Campana,Petroleo negro,2025-10,39807.0,5.696,23861.0,1309.4
VM-086,Tecpetrol,Loma Campana,Petroleo negro,2025-11,39730.0,5.685,15870.0,1306.9
VM-086,Tecpetrol,Loma Campana,Petroleo negro,2025-12,32173.0,4.604,25180.0,1058.3
VM-086,Tecpetrol,Loma Campana,Petroleo negro,2026-01,30046.0,4.3,18406.0,988.4
VM-086,Tecpetrol,Loma Campana,Petroleo negro,2026-02,30601.0,4.379,13537.0,1006.6
VM-086,Tecpetrol,Loma Campana,Petroleo negro,2026-03,30341.0,4.342,8256.0,998.1
VM-086,Tecpetrol,Loma Campana,Petroleo negro,2026-04,26197.0,3.749,18271.0,861.7
VM-086,Tecpetrol,Loma Campana,Petroleo negro,2026-05,24145.0,3.455,8635.0,794.3
VM-086,Tecpetrol,Loma Campana,Petroleo negro,2026-06,23671.0,3.387,10710.0,778.6
VM-086,Tecpetrol,Loma Campana,Petroleo negro,2026-07,24611.0,3.522,18989.0,809.6
VM-086,Tecpetrol,Loma Campana,Petroleo negro,2026-08,22102.0,3.163,4594.0,727.0
VM-087,Pan American Energy,Los Toldos,Petroleo volatil,2024-12,26716.0,8.071,19925.0,878.8
VM-087,Pan American Energy,Los Toldos,Petroleo volatil,2025-01,21243.0,6.417,12074.0,698.8
VM-087,Pan American Energy,Los Toldos,Petroleo volatil,2025-02,20684.0,6.249,11026.0,680.4
VM-087,Pan American Energy,Los Toldos,Petroleo volatil,2025-03,18840.0,5.692,6920.0,619.7
VM-087,Pan American Energy,Los Toldos,Petroleo volatil,2025-04,17882.0,5.402,5950.0,588.2
VM-087,Pan American Energy,Los Toldos,Petroleo volatil,2025-05,16614.0,5.019,12809.0,546.5
VM-087,Pan American Energy,Los Toldos,Petroleo volatil,2025-06,15202.0,4.593,6568.0,500.1
VM-087,Pan American Energy,Los Toldos,Petroleo volatil,2025-07,14422.0,4.357,4742.0,474.4
VM-087,Pan American Energy,Los Toldos,Petroleo volatil,2025-08,12725.0,3.844,6400.0,418.6
VM-087,Pan American Energy,Los Toldos,Petroleo volatil,2025-09,11404.0,3.445,9030.0,375.1
VM-087,Pan American Energy,Los Toldos,Petroleo volatil,2025-10,10855.0,3.279,5294.0,357.1
VM-087,Pan American Energy,Los Toldos,Petroleo volatil,2025-11,10160.0,3.069,3745.0,334.2
VM-087,Pan American Energy,Los Toldos,Petroleo volatil,2025-12,10741.0,3.245,6526.0,353.3
VM-087,Pan American Energy,Los Toldos,Petroleo volatil,2026-01,9613.0,2.904,5667.0,316.2
VM-087,Pan American Energy,Los Toldos,Petroleo volatil,2026-02,8940.0,2.701,5328.0,294.1
VM-087,Pan American Energy,Los Toldos,Petroleo volatil,2026-03,9475.0,2.862,1975.0,311.7
VM-087,Pan American Energy,Los Toldos,Petroleo volatil,2026-04,8388.0,2.534,2970.0,275.9
VM-087,Pan American Energy,Los Toldos,Petroleo volatil,2026-05,7824.0,2.364,5861.0,257.4
VM-087,Pan American Energy,Los Toldos,Petroleo volatil,2026-06,8213.0,2.481,4674.0,270.1
VM-087,Pan American Energy,Los Toldos,Petroleo volatil,2026-07,7843.0,2.369,4734.0,258.0
VM-087,Pan American Energy,Los Toldos,Petroleo volatil,2026-08,7237.0,2.186,2321.0,238.1
VM-088,ExxonMobil,Bandurria Sur,Petroleo negro,2024-02,33576.0,4.805,9843.0,1104.5
VM-088,ExxonMobil,Bandurria Sur,Petroleo negro,2024-03,31044.0,4.442,21054.0,1021.2
VM-088,ExxonMobil,Bandurria Sur,Petroleo negro,2024-04,29068.0,4.16,12558.0,956.2
VM-088,ExxonMobil,Bandurria Sur,Petroleo negro,2024-05,28614.0,4.095,22351.0,941.3
VM-088,ExxonMobil,Bandurria Sur,Petroleo negro,2024-06,24474.0,3.502,13513.0,805.1
VM-088,ExxonMobil,Bandurria Sur,Petroleo negro,2024-07,24121.0,3.452,7450.0,793.5
VM-088,ExxonMobil,Bandurria Sur,Petroleo negro,2024-08,22582.0,3.232,15124.0,742.8
VM-088,ExxonMobil,Bandurria Sur,Petroleo negro,2024-09,21252.0,3.041,11393.0,699.1
VM-088,ExxonMobil,Bandurria Sur,Petroleo negro,2024-10,20830.0,2.981,4393.0,685.2
VM-088,ExxonMobil,Bandurria Sur,Petroleo negro,2024-11,21077.0,3.016,15113.0,693.3
VM-088,ExxonMobil,Bandurria Sur,Petroleo negro,2024-12,20169.0,2.886,9298.0,663.5
VM-088,ExxonMobil,Bandurria Sur,Petroleo negro,2025-01,18357.0,2.627,11086.0,603.8
VM-088,ExxonMobil,Bandurria Sur,Petroleo negro,2025-02,19100.0,2.733,9537.0,628.3
VM-088,ExxonMobil,Bandurria Sur,Petroleo negro,2025-03,16792.0,2.403,8142.0,552.4
VM-088,ExxonMobil,Bandurria Sur,Petroleo negro,2025-04,16897.0,2.418,9762.0,555.8
VM-088,ExxonMobil,Bandurria Sur,Petroleo negro,2025-05,17219.0,2.464,9418.0,566.4
VM-088,ExxonMobil,Bandurria Sur,Petroleo negro,2025-06,16459.0,2.355,7955.0,541.4
VM-088,ExxonMobil,Bandurria Sur,Petroleo negro,2025-07,15211.0,2.177,11315.0,500.4
VM-088,ExxonMobil,Bandurria Sur,Petroleo negro,2025-08,14455.0,2.068,5514.0,475.5
